id,number,issue,filing,title,us,ipc,inv_location,link,inventors,assignee,asignee_location,tech areas,references
7667963,7667963,20100223,20080130,Mount module for an inverter and inverter having a plurality of mount modules,"361690, 361688, 361831",H05K7/20, Bergatreute DE  Leutkirch DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7667963,"Illerhaus Edmund, Köhler Claus","","",Solar Inverter,"3697815, 4712160, 4755146, 5258888, 5283716, 6285552, 6317348, 6501650, 6504714, 7002078, 7274573, 2002/0141156, 2007/0297206, 1233039, 10230393, 202006009906"
8304932,8304932,20121106,20110727,Efficient solar energy power creation systems,307 82,H02J3/00, Fort Collins CO US  Wellington CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8304932,"Ledenev Anatoli, Porter Robert M.","","",Solar Inverter,"3900943, 4127797, 4168124, 4218139, 4222665, 4249958, 4274044, 4341607, 4375662, 4390940, 4395675, 4404472, 4409537, 4445030, 4445049, 4513167, 4528503, 4580090, 4581716, 4619863, 4626983, 4649334, 4725740, 4749982, 4794909, 4873480, 4896034, 4899269, 4922396, 5027051, 5028861, 5179508, 5270636, 5401561, 5493155, 5493204, 5503260, 5646502, 5648731, 5659465, 5669987, 5689242, 5741370, 5747967, 5782994, 5896281, 5898585, 5923100, 5932994, 6046401, 6081104, 6124769, 6162986, 6180868, 6181590, 6191501, 6218605, 6218820, 6219623, 6262558, 6278052, 6281485, 6282104, 6314007, 6331670, 6351400, 6369462, 6433522, 6433992, 6441896, 6448489, 6493246, 6515215, 6545211, 6545868, 6593521, 6624350, 6670721, 6686533, 6686727, 6750391, 6791024, 6804127, 6889122, 6914418, 6920055, 6952355, 6958922, 6963147, 6984965, 6984970, 7019988, 7046531, 7068017, 7072194, 7091707, 7092265, 7158395, 7193872, 7227278, 7248946, 7274975, 7333916, 7365661, 7394237, 7449629, 7471073, 7479774, 7514900, D602432, 7602080, 7605498, 7619200, 7619323, 7719140, 7786716, 7807919, 7919953, 7948221, 8013472, 8093756, 8106765, 2001/0007522, 2001/0032664, 2002/0195136, 2003/0062078, 2003/0075211, 2003/0117822, 2004/0095020, 2004/0100149, 2004/0135560, 2004/0159102, 2004/0164557, 2004/0207366, 2004/0211456, 2005/0002214, 2005/0068012, 2005/0105224, 2005/0109386, 2005/0121067, 2005/0162018, 2005/0169018, 2005/0254191, 2006/0017327, 2006/0103360, 2006/0162772, 2006/0171182, 2006/0174939, 2007/0024257, 2007/0035975, 2007/0044837, 2007/0069520, 2007/0111103, 2007/0119718, 2007/0133241, 2007/0159866, 2007/0165347, 2007/0171680, 2007/0236187, 2008/0036440, 2008/0062724, 2008/0097655, 2008/0101101, 2008/0111517, 2008/0123375, 2008/0136367, 2008/0143188, 2008/0144294, 2008/0147335, 2008/0150366, 2008/0164766, 2008/0186004, 2008/0236648, 2008/0238195, 2008/0247201, 2008/0257397, 2009/0039852, 2009/0078300, 2009/0114263, 2009/0120485, 2009/0133736, 2009/0140715, 2009/0141522, 2009/0145480, 2009/0146505, 2009/0146667, 2009/0146671, 2009/0147554, 2009/0150005, 2009/0160258, 2009/0206666, 2009/0218887, 2009/0234692, 2009/0237042, 2009/0273241, 2009/0283128, 2009/0283129, 2009/0284078, 2009/0284232, 2009/0284240, 2009/0284998, 2010/0001587, 2010/0026097, 2010/0027297, 2010/0117858, 2010/0118985, 2010/0127570, 2010/0127571, 2010/0132758, 2010/0139732, 2010/0139734, 2010/0139743, 2010/0195361, 2010/0229915, 2010/0246230, 2010/0253150, 2010/0308662, 2011/0316346, 0677749, 0677749, 0824273, 0964415, 0964457, 0964457, 00978884, 0780750, 1120895, 612859, 310362, 1231961, 5050197, 2415841, 2419968, 2421847, 2434490, 56042365, 60027964, 60148172, 62154121, 05003678, 06035555, 06141261, 07026849, 07222436, 08033347, 8046231, 08066050, 08181343, 08204220, 09097918, 9148613, 2000020150, 20011086765, 2002231578, 2002231578, 2007104872, 2007225625, 27058845, 2007058843, 1020050071689, 1020060060825, 1020070036528, 1020080092747, 90/03680, 9003680, 02073785, 03036688, 2004100344, 2004100348, 2004107543, 2005027300, 2005036725, 2005076445, 2006005125, 2006013600, 2006013600, 2006048688, 2006048689, 2006048689, 2006071436, 2006078685, 2006090675, 2006117551, 2006137948, 2007007360, 2007008429, 2007080429, 2007142693, 2008125915, 2008125915, 2008132551, 2008132551, 2008132553, 2008142480, 2008142480, 2008142480, 2008069926, 2009007782, 2009007782, 2009007782, 2009051853, 2009051854, 2009051870, 2009055474, 2009059028, 2009059028, 2009064683, 2009064683, 2009072075, 2009072075, 2009072075, 2009072076, 2009072076, 2009072077, 2009073867, 2009073868, 2009075985, 2009075985, 2009114341, 2009114341, 2009118682, 2009118682, 2009118682, 2009118683, 2009118683, 2009118683, 2009136358, 2009136358, 2009140536, 2009140536, 2009140539, 2009140539, 2009140543, 2009140543, 2009140551, 2009140551, 2010002960, 2010014116, 2010062410, 2010062662, 2010062662, 2010065043, 2010120315, 2011049985"
8013583,8013583,20110906,20060926,Dynamic switch power converter,"323282, 323271, 363 15",G05F1/00, Navato CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8013583,Matan Stefan,"","",Solar Monitoring,"3859562, 3860863, 4341607, 4390940, 5512145, 5515261, 5648731, 5923158, 5973491, 6057665, 6175512, 6311137, 6320769, 6351400, 6448489, 6657419, 7449866, 2003/0080696, 2004/0090806, 2004/0257842, 2005/0105224, 2007/0221267, WO 2004054076, WO-2009102842"
7849849,7849849,20101214,20050228,Frame assembly for mounting solar modules,"126704, 126623",F24J2/46, Rangsdorf DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7849849,Genschorek Gido,"","",Solar Mounting/Rack,"749670, 2405877, 4076016, 4169738, 4226256, 4421943, 4499894, 5228924, 5762720, 6205719, 6402109, 2002/0033436, 2006/0086382, 2008/0210221, 633878, 19906464, 20008509, 20005209, 19922795, 20117280, 19963545, 202004005224, 102005007184, 0857926, 1376029"
8004117,8004117,20110823,20110224,Current bypass for distributed power harvesting systems using DC power sources,307 80,"H02J1/00, H02J3/00", Raanana IL  Givataim IL  Raanana IL  Tel Aviv IL  Bitan Aharon IL ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8004117,"Adest Meir, Handelsman Lior, Galin Yoav, Fishelov Amir, Sella Guy","","",Solar Inverter,"4452867, 4641079, 4783728, 4987360, 5280232, 5548504, 5604430, 5646501, 5773963, 5780092, 5798631, 5801519, 5804894, 5821734, 5838148, 5869956, 5886890, 5892354, 5923158, 5945806, 5963010, 5990659, 6031736, 6046919, 6050779, 6082122, 6111188, 6111391, 6111767, 6163086, 6166455, 6166527, 6169678, 6255360, 6259234, 6262558, 6285572, 6320769, 6339538, 6493246, 6531848, 6545211, 6548205, 6590793, 6608468, 6611441, 6678174, 6690590, 6738692, 6768047, 6788033, 6801442, 6914418, 6919714, 6927955, 6936995, 6963147, 6984970, 7030597, 7031176, 7042195, 7046531, 7053506, 7072194, 7079406, 7087332, 7090509, 7091707, 7126053, 7126294, 7148669, 7385833, 2003/0080741, 2004/0201279, 2005/0057214, 2005/0057215, 2005/0068820, 2005/0172995, 2006/0001406, 2006/0108979, 2006/0149396, 2006/0162772, 2006/0174939, 2006/0185727, 2006/0192540, 2006/0227578, 2007/0044837, 2007/0159866, 2008/0097655, 2008/0143188, 2008/0150366, 2008/0238195, 0420295, 0604777, 1531545, 1657797, 2249149, 2003-134667, 2007-058845, WO 93/13587, WO 96/13093, WO 98/23021, WO 03/050938, WO 03/071655, WO 2004/023278, WO 2004/090993, WO 2005/076445, WO 2006/078685, WO 2007/006564, WO 2007/084196, WO 2007/113358"
8068352,8068352,20111129,20081219,Power inverter control for grid-tie transition,"363 17, 363 5602, 363 5605, 363131, 307 16","H02M3/335, H02H7/122", Normal IL US  Dunlap IL US  Peoria IL US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8068352,"Yu Dachuan, Illindala Mahesh Sitaram, Alkhouli Osama Mohammad","","",Solar Inverter,"5268832, 5596492, 6058035, 6219623, 6282104, 6304468, 6339538, 6429546, 6603290, 6810339, 6850074, 6949843, 7116010, 7158395, 7164590, 7177165, 7184282, 7256566, 7324361, 7403404, 7408268, 7495936, 7945413, 2007/0200607, 2007/0216373, 2008/0123381, 2008/0205096, 1020070056264"
7155870,7155870,20070102,20040618,Shingle assembly with support bracket," 52544,  521733,  52546,  52551, 24822212, 24822511",E04D1/34, Berkeley CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7155870,Almy Charles,"","",Solar Mounting/Rack,"3769091, 4040867, 4321416, 4607566, 4677248, 4936063, 5056288, 5316592, 5505788, 5573600, 5740996, 5746839, 5990414, 6061978, 6119415, 6148570, 6341454, 6360497, 6463708, 6465724, 6521821, 6584737, 6606830, 6670541, 6786012, 6809251, 6875914, 6883290, 6959520, 2001/0050101, 2003/0154680, 2003/0213201, 2003/0217768, 2004/0031219, 5917168, 5280168"
8462518,8462518,20130611,20091030,Power inverter docking system for photovoltaic modules,"361807, 3616794, 361809, 361724, 361733, 136243, 136244",H05K7/02, Austin TX US  Scurry TX US  Dallas TX US  College Station TX US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8462518,"Marroquin Marco A., Wurmlinger Stephen P., Parker Thomas Paul, Balog Robert S.","","",Solar Inverter,""
8466706,8466706,20130618,20100817,Solar combiner with integrated string current monitoring,"32476101, 136244, 702 64",G01R31/26, Murfreesboro TN US  Lexington KY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8466706,"Ramsey James Raymond, Sharp Jeffrey Owen","","",Solar Monitoring,""
8065844,8065844,20111129,20090626,Ballasted photovoltaic module and module arrays," 521733, 136251, 136244, 126623","E04D13/18, H01L31/042", El Cerrito CA US  Berkeley CA US  Oakland CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8065844,"Botkin Jonathan, Graves Simon, Danning Matt","","",Solar Mounting/Rack,"4196720, 4226256, 4378006, 4421943, 4677248, 5316592, 5497587, 5571338, 6105316, 6201181, 6570084, 6606823, 6617507, 6672018, 6703555, 6803515, 6809251, 6809253, 7155870, 7178295, 7297866, 2003/0094193, 2004/0128923, 2005/0126621, 2006/0053706, 2006/0090789, 2006/0196128, 2007/0151594, 2009/0113822, 10 2006 026 297 83, 2 031 324, 2006274591, 1029160, 2007/079382, 2008/108909"
8294286,8294286,20121023,20091028,Network of energy generating modules for transfer of energy outputs,"290  1R, 290  1 A","F02B63/04, F03G7/08, H02K7/18", Troy OH US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8294286,Hunter Jefferey Allen,"","",Solar Inverter,"2598336, 3453443, 3906686, 4098077, 4136432, 4342921, 4548164, 5064581, 5181541, 5202617, 5263565, 5323737, 5537339, 5575349, 5583418, 5675194, 5696367, 5739675, 5744940, 5804946, 5847537, 5883491, 6094028, 6182807, 6380637, 6390215, 6393775, 6401891, 6408998, 6422018, 6441505, 6450133, 6479973, 6590363, 6601542, 6614204, 6615118, 6683389, 6688048, 6765304, 6769521, 6786051, 6812586, 6877581, 6973880, 7028819, 7081682, 7122913, 7183746, 7221061, 7230819, 7261962, 7339347, 7351485, 7589429, 7608934, 7619319, 8207621, 2001/0028241, 2002/0043964, 2002/0070870, 2002/0153726, 2002/0189173, 2003/0001434, 2003/0030279, 2003/0098211, 2005/0168072, 2006/0006652, 2006/0226612, 2006/0279976, 2007/0050191, 2007/0284159, 2008/0053722, 2008/0208401, 2008/0314659, 2009/0045773, 2009/0066091, 2010/0025409, 2010/0050564, 2010/0060016, 2010/0060093, 2010/0192908, 2010/0230414, 2010/0301672, 9306531, 10299576, 0069773"
8358523,8358523,20130122,20120110,Method of operating an inverter by turning off the switching at a zero transition of the alternating output current,"363 97, 363131","H02M3/24, H02M7/44", Ravensburg DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8358523,Schill Christoph,"","",Solar Inverter,""
7161082,7161082,20070109,20030915,Photovoltaic power generation systems and methods of controlling photovoltaic power generation systems,"136244, 136290",H01L31/042, Nara JP  Nara JP  Kyoto JP  Shizuoka JP  Kyoto JP  Kyoto JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7161082,"Matsushita Masaaki, Takabayashi Akiharu, Mori Masahiro, Shiomi Ayako, Lim Chinchou, Mukai Takaaki","","",Solar Inverter,"5669987, 5677833, 6101073, 6141198, 6218609, 6278052, 6404336, 6593520, 6653549, 6858791, 2001/0023703, 2751200, 0884817, 0949687, 62-154120, 63-67718, 4-27812, 5-91681, 07-177652, 7-177652, 8-84443, 08-294348, 2001-85716, WO 00/29856"
8430372,8430372,20130430,20100708,Adjustable mounting assembly for standing seam panels,"248500, 248505",A47B97/00, Colorado Springs CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8430372,Haddock Robert M. M.,"","",Solar Mounting/Rack,""
8165813,8165813,20120424,20110725,Computer-implemented system and method for efficiently performing area-to-point conversion of satellite imagery for photovoltaic power generation fleet output estimation,"702  3, 702  1, 702  5, 702189, 702194, 702198",G06F19/00, Napa CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8165813,Hoff Thomas E.,"","",Solar Site Assessment,2007/0084502
8338989,8338989,20121225,20100311,Inverter power system,"307 85, 307 29, 363 74","H02J1/00, H02J3/00, H02M7/5383", Narragansett RI US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8338989,Thompson Christopher,"","",Solar Inverter,"5923100, 6304006, 6339538, 2003/0047209, 2006/0082348, 2009/0145480, 2009/0303763, 2010/0001587, 2009284559"
8369113,8369113,20130205,20051104,Power conditioning unit,"363 37, 363132","H02M5/458, H02M7/5387", Impington GB ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8369113,Rodriguez Cuauhtemoc,"","",Solar Inverter,""
7310052,7310052,20071218,20050706,Wireless meter-reading system and methods thereof,"34087002, 34087003, 34087005, 340531, 370401, 382100",G08D23/00," 270 E. Horizon Dr., Suite 109 Henderson NV 89105 US ",http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7310052,Bowman Eric L.,"","",Solar Monitoring,"3961316, 4151371, 4680704, 4811011, 5870140, 6049791, 6208266, 6657552, 6798352, 6900738, 6956500, 7046682, 7049975, 7049976, 7068184, 7098783, 2005/0012639"
7890217,7890217,20110215,20091026,Integrated real-time power and solar farm control system,"700297, 700 22, 700286, 700287, 700295, 700298, 323322, 323323, 20419627,  6064111","G05D3/12, G05D5/00, G05D9/00, G05D11/00, G05D17/00, G05B11/01, H02M5/257, C23C14/00, C23C14/32, F03G6/00, F03G7/00", Schenectady NY US  Clifton Park NY US  Osnabrueck DE  Roanoke VA US  Wirtz VA US  Salzbergen DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7890217,"Cardinal Mark Edward, Shah Minesh A., Kirchner Andreas, Cribbs Timothy B., Galbraith Anthony, Ubben Enno","","",Solar Monitoring,"4345584, 6037758, 6106970, 6512966, 6529839, 7509190, 7580817, 2002/0019758, 2003/0006613, 2005/0039787, 2006/0208571, 2007/0236187, 2008/0249665, 2009/0055300, 2009/0146501, 2010/0072818, 2010/0145532"
6928775,6928775,20050816,20020816,Multi-use electric tile modules," 521733, 136244, 136251, 362 84",/, 6550 E. Miramar Dr. Tucson AZ 85716 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6928775,Banister Mark P.,"","",Solar Mounting/Rack,"4189881, 4233653, 4321416, 4419530, 4860509, 5011544, 5022381, 5070431, 5090167, 5232518, 5316592, 5338369, 5437735, 5573600, 5575861, 5590495, 5647915, 5830779, 5990414, 5998729, 6063996, 6075201, 6092587, 6111189, 6182404, 6311436, 6323478, 6498289, 6606830, 6617507, 2002/0043277, 2003/0140961, 2003/0189823, 2003/0217768, 2004/0000334, 0 798 787, 0 867 946, 0 917 209, 1 201 842, WO 98/13883"
7938661,7938661,20110510,20090909,Photovoltaic module connector assembly,"439271, 439589",H01R13/52, Camp Hill PA US  Beaverton OR US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7938661,"Good Robert Scott, MacDougall Alan R.","","",Solar Mounting/Rack,"4703161, 4768971, 4952160, 5051366, 5730619, 7369398, 7645154, 7648371, 7686644, 2005/0022859, 2008/0236886, 2010/0218797"
8004113,8004113,20110823,20061006,Methods and apparatuses for operating devices with solar power,307 46,H02J1/12, Los Gatos CA US  San Jose CA US  San Francisco CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8004113,"Sander Wendell B., Warren Daniel A., Leiba Aaron","","",Solar Monitoring,"7208928, 7412612, 7514900, 2001/0040560, 2006/0164065, 2007/0040540, 2008/0309095, 2009/0179611, WO01/71894"
8352084,8352084,20130108,20101221,"Renewable electricity generation system, electric power measurement device and method","700276, 700286",G06F19/00, Yamato JP  Hitachi JP  Mito JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8352084,"Tomita Taminori, Watanabe Masahiro, Tomita Yasushi","","",Solar Monitoring,"5539633, 2002/0033020, 2003/0139854, 2004/0238653, 2007/0045431, 6332553, 8070533, 2002152976"
8093757,8093757,20120110,20101123,Device for distributed maximum power tracking for solar arrays,"307 75, 323906, 307 84",H02J7/00, Rockhampton AU ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8093757,Wolfs Peter,"","",Solar Inverter,"3696286, 4580090, 4604567, 4873480, 5027051, 5235266, 5268832, 5327071, 5504418, 5604430, 5648731, 5747967, 5923158, 5932994, 6275016, 6448489, 6650031, 6844739, 6894911, 6919714, 6984970, 6987444, 7061214, 7068017, 7248946, 7256566, 7259474, 7276886, 7336004, 7378820, 7394237, 7462955, 7518266, 7518346, 7538451, 7545053, 7560906, 7595616, 7602080, 7605498, 7719140, 7839022, 7900361, 2005/0057214, 2005/0057215, 2005/0172995, 2006/0001406, 2006/0174939, 2006/0185727, 2007/0019613, 2007/0273351, 2008/0030305, 2008/0036440, 2008/0097655, 2008/0106241, 2008/0121272, 2008/0122449, 2008/0122518, 2008/0143188, 2008/0150366, 2008/0179949, 2008/0191560, 2008/0191675, 2008/0303503, 2010/0127570, 2010/0127571, 2011/0025130, 2005262278, 4232356, 19961705, 10136147, 0178757, 1388774, 2249147, 07016552, 11046457, 11103538, 2000166097, 03012569, 2005069096, 2005112551, 2008097591, 2008125915, 2010062662"
8119963,8119963,20120221,20101210,High efficiency counterbalanced dual axis solar tracking array frame system,"2502034,  606418,  6064111, 136244, 136245, 2441727",G01J1/20, Sedona AZ US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8119963,Scanlon Mark,"","",Solar Mounting/Rack,"4172739, 4476853, 4535961, 5022929, 5325844, 6123067, 6396239, 6498290, 7923624, 2006/0260672, 2007/0070531, 2007/0251569, 2008/0143292, 2008/0196758, 2008/0308091, 2009/0032089, 2009/0050191, 2009/0050194, 2009/0145423, 2009/0205637, 2009/0250095, 2010/0018570, 2010/0024861, 2010/0175741, 2010/0314509, 2011/0061643, 2123993, WO 2007098734, 2008010250, 2008092194, 2008110644"
7819114,7819114,20101026,20090603,Plug and play solar panel assembly,"126623, 126704, 136251","F24J2/46, H02N6/00", Foster City CA US  Palo Alto CA US  South Pasadena CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7819114,"Augenbraun Joseph E, Cammack John K, Park Darrell S","","",Solar Mounting/Rack,"4582953, 5232518, 5852841, 6370828, 6622980, 6663066, 7226092, 7435134, 7487771, 7624958, 7634875, 2003/0070368, 2004/0149872, 2004/0169119, 2007/0113837, 2007/0157963, 2008/0135094, 2008/0257402, 2009/0078299, 2009/0114269, 2009/0114271, 2009/0223555, 2009/0310312, 2010/0043781"
8418688,8418688,20130416,20091202,Assembly and method for mounting solar panels to structural surfaces,"126623, 126621, 126622, 126660, 126663, 126707,  29428,  521733",F24J2/46, Townsend MA US  Westford MA US  Concord MA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8418688,"King Zachary Adam, Russell Miles Clayton, Little Ruel Davenport","","",Solar Mounting/Rack,""
